"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","datetime"
"331","1.476","0.246","240.240","6.200","0.000","1.000",18,2007-02-01 11:30:00
"332","1.476","0.250","240.920","6.200","0.000","1.000",18,2007-02-01 11:31:00
"333","1.468","0.246","240.320","6.200","0.000","1.000",17,2007-02-01 11:32:00
"334","1.464","0.244","240.030","6.200","0.000","2.000",18,2007-02-01 11:33:00
"335","1.462","0.244","240.010","6.000","0.000","1.000",18,2007-02-01 11:34:00
"336","1.458","0.244","239.900","6.000","0.000","1.000",17,2007-02-01 11:35:00
"337","1.450","0.238","239.080","6.000","0.000","1.000",18,2007-02-01 11:36:00
"338","1.452","0.238","238.840","6.000","0.000","2.000",17,2007-02-01 11:37:00
"339","1.446","0.236","238.420","6.000","0.000","1.000",18,2007-02-01 11:38:00
"340","1.440","0.232","237.900","6.000","0.000","1.000",17,2007-02-01 11:39:00
"341","1.378","0.140","238.370","5.800","0.000","1.000",17,2007-02-01 11:40:00
"342","1.352","0.104","238.420","5.600","0.000","1.000",18,2007-02-01 11:41:00
"343","1.350","0.104","238.110","5.600","0.000","2.000",17,2007-02-01 11:42:00
"344","1.348","0.096","238.530","5.600","0.000","1.000",18,2007-02-01 11:43:00
"345","1.280","0.000","238.170","5.400","0.000","0.000",17,2007-02-01 11:44:00
"346","1.276","0.000","238.430","5.200","0.000","0.000",17,2007-02-01 11:45:00
"347","1.280","0.000","238.850","5.200","0.000","0.000",18,2007-02-01 11:46:00
"348","1.290","0.000","239.860","5.400","0.000","0.000",18,2007-02-01 11:47:00
"349","1.290","0.000","239.750","5.400","0.000","0.000",17,2007-02-01 11:48:00
"350","1.292","0.000","239.880","5.400","0.000","0.000",18,2007-02-01 11:49:00
"351","1.292","0.000","239.920","5.400","0.000","0.000",17,2007-02-01 11:50:00
"352","1.302","0.000","240.820","5.400","0.000","0.000",18,2007-02-01 11:51:00
"353","1.306","0.000","240.540","5.400","0.000","0.000",18,2007-02-01 11:52:00
"354","1.292","0.000","239.260","5.400","0.000","0.000",17,2007-02-01 11:53:00
"355","1.378","0.072","240.710","5.800","0.000","0.000",18,2007-02-01 11:54:00
"356","1.390","0.100","241.460","5.600","0.000","0.000",18,2007-02-01 11:55:00
"357","1.384","0.098","241.060","5.600","0.000","0.000",18,2007-02-01 11:56:00
"358","1.392","0.100","241.620","5.600","0.000","0.000",18,2007-02-01 11:57:00
"359","1.386","0.100","241.650","5.600","0.000","0.000",18,2007-02-01 11:58:00
"360","1.370","0.094","240.380","5.600","0.000","0.000",17,2007-02-01 11:59:00
"361","1.360","0.090","239.570","5.600","0.000","0.000",18,2007-02-01 12:00:00
"362","1.360","0.092","239.840","5.600","0.000","0.000",18,2007-02-01 12:01:00
"363","1.364","0.094","240.160","5.600","0.000","0.000",17,2007-02-01 12:02:00
"364","1.362","0.094","240.030","5.600","0.000","0.000",18,2007-02-01 12:03:00
"365","1.370","0.096","240.870","5.600","0.000","0.000",18,2007-02-01 12:04:00
"366","1.362","0.060","240.890","5.600","0.000","0.000",17,2007-02-01 12:05:00
"367","1.402","0.122","240.030","5.800","0.000","0.000",18,2007-02-01 12:06:00
"368","1.406","0.122","239.960","5.800","0.000","0.000",18,2007-02-01 12:07:00
"369","1.402","0.122","239.850","5.800","0.000","0.000",17,2007-02-01 12:08:00
"370","1.404","0.124","240.330","5.800","0.000","0.000",18,2007-02-01 12:09:00
"371","1.398","0.122","240.040","5.800","0.000","0.000",18,2007-02-01 12:10:00
"372","1.400","0.126","240.820","5.800","0.000","0.000",17,2007-02-01 12:11:00
"373","1.392","0.122","240.140","5.800","0.000","0.000",18,2007-02-01 12:12:00
"374","1.384","0.120","239.510","5.800","0.000","0.000",18,2007-02-01 12:13:00
"375","1.390","0.122","240.310","5.800","0.000","0.000",17,2007-02-01 12:14:00
"376","1.390","0.124","240.320","5.800","0.000","0.000",18,2007-02-01 12:15:00
"377","1.386","0.122","239.930","5.800","0.000","0.000",18,2007-02-01 12:16:00
"378","1.096","0.128","240.770","5.000","0.000","0.000",13,2007-02-01 12:17:00
"379","0.326","0.136","241.030","1.400","0.000","0.000",0,2007-02-01 12:18:00
"380","0.326","0.136","241.120","1.400","0.000","0.000",0,2007-02-01 12:19:00
"381","0.326","0.134","240.620","1.400","0.000","0.000",0,2007-02-01 12:20:00
"382","0.262","0.046","240.800","1.200","0.000","0.000",0,2007-02-01 12:21:00
"383","0.230","0.000","240.130","1.000","0.000","0.000",0,2007-02-01 12:22:00
"384","0.230","0.000","240.020","1.000","0.000","0.000",0,2007-02-01 12:23:00
"385","0.230","0.000","240.290","1.000","0.000","0.000",0,2007-02-01 12:24:00
"386","0.230","0.000","240.120","1.000","0.000","0.000",0,2007-02-01 12:25:00
"387","0.230","0.000","240.440","1.000","0.000","0.000",0,2007-02-01 12:26:00
"388","0.232","0.000","241.370","1.000","0.000","0.000",0,2007-02-01 12:27:00
"389","0.232","0.000","240.880","1.000","0.000","0.000",0,2007-02-01 12:28:00
"390","0.232","0.000","240.690","1.000","0.000","0.000",0,2007-02-01 12:29:00
"391","0.230","0.000","240.530","1.000","0.000","0.000",0,2007-02-01 12:30:00
"392","0.232","0.000","240.860","1.000","0.000","0.000",0,2007-02-01 12:31:00
"393","0.232","0.000","241.090","1.000","0.000","0.000",0,2007-02-01 12:32:00
"394","0.232","0.000","240.890","1.000","0.000","0.000",0,2007-02-01 12:33:00
"395","0.234","0.000","241.730","1.000","0.000","0.000",0,2007-02-01 12:34:00
"396","0.234","0.000","241.730","1.000","0.000","0.000",0,2007-02-01 12:35:00
"397","0.232","0.000","240.810","1.000","0.000","0.000",0,2007-02-01 12:36:00
"398","0.232","0.000","241.280","1.000","0.000","0.000",0,2007-02-01 12:37:00
"399","0.234","0.000","241.360","1.000","0.000","0.000",0,2007-02-01 12:38:00
"400","0.232","0.000","241.290","1.000","0.000","0.000",0,2007-02-01 12:39:00
"401","0.258","0.000","241.520","1.200","0.000","0.000",0,2007-02-01 12:40:00
"402","0.310","0.110","241.680","1.400","0.000","0.000",0,2007-02-01 12:41:00
"403","0.310","0.110","241.810","1.400","0.000","0.000",0,2007-02-01 12:42:00
"404","0.312","0.114","242.600","1.400","0.000","0.000",0,2007-02-01 12:43:00
"405","0.312","0.114","242.790","1.400","0.000","0.000",0,2007-02-01 12:44:00
"406","0.310","0.110","241.720","1.400","0.000","0.000",0,2007-02-01 12:45:00
"407","0.368","0.168","241.220","1.800","0.000","0.000",0,2007-02-01 12:46:00
"408","0.416","0.238","240.730","2.000","0.000","0.000",0,2007-02-01 12:47:00
"409","0.408","0.236","240.180","2.000","0.000","0.000",0,2007-02-01 12:48:00
"410","0.408","0.240","240.850","2.000","0.000","0.000",0,2007-02-01 12:49:00
"411","0.408","0.246","241.960","2.000","0.000","0.000",0,2007-02-01 12:50:00
"412","0.404","0.242","241.970","2.000","0.000","0.000",0,2007-02-01 12:51:00
"413","0.334","0.140","241.700","1.400","0.000","0.000",0,2007-02-01 12:52:00
"414","0.334","0.140","241.460","1.400","0.000","0.000",0,2007-02-01 12:53:00
"415","0.332","0.140","241.550","1.400","0.000","0.000",0,2007-02-01 12:54:00
"416","0.332","0.142","241.690","1.400","0.000","0.000",0,2007-02-01 12:55:00
"417","0.330","0.138","241.000","1.400","0.000","0.000",0,2007-02-01 12:56:00
"418","0.330","0.140","241.440","1.400","0.000","0.000",0,2007-02-01 12:57:00
"419","0.328","0.140","241.430","1.400","0.000","0.000",0,2007-02-01 12:58:00
"420","0.330","0.144","241.870","1.400","0.000","0.000",0,2007-02-01 12:59:00
"421","0.328","0.144","241.750","1.400","0.000","0.000",0,2007-02-01 13:00:00
"422","0.328","0.142","241.640","1.400","0.000","0.000",0,2007-02-01 13:01:00
"423","0.258","0.000","242.020","1.200","0.000","0.000",0,2007-02-01 13:02:00
"424","0.234","0.000","241.530","1.000","0.000","0.000",0,2007-02-01 13:03:00
"425","0.232","0.000","241.240","1.000","0.000","0.000",0,2007-02-01 13:04:00
"426","0.234","0.000","241.480","1.000","0.000","0.000",0,2007-02-01 13:05:00
"427","0.232","0.000","240.550","1.000","0.000","0.000",0,2007-02-01 13:06:00
"428","0.232","0.000","240.420","1.000","0.000","0.000",0,2007-02-01 13:07:00
"429","0.230","0.000","239.880","1.000","0.000","0.000",0,2007-02-01 13:08:00
"430","0.230","0.000","239.490","1.000","0.000","0.000",0,2007-02-01 13:09:00
"431","0.228","0.000","238.820","1.000","0.000","0.000",0,2007-02-01 13:10:00
"432","0.228","0.000","238.190","1.000","0.000","0.000",0,2007-02-01 13:11:00
"433","0.228","0.000","238.190","1.000","0.000","0.000",0,2007-02-01 13:12:00
"434","0.228","0.000","238.580","1.000","0.000","0.000",0,2007-02-01 13:13:00
"435","0.228","0.000","238.710","1.000","0.000","0.000",0,2007-02-01 13:14:00
"436","0.228","0.000","238.240","1.000","0.000","0.000",0,2007-02-01 13:15:00
"437","0.228","0.000","238.770","1.000","0.000","0.000",0,2007-02-01 13:16:00
"438","0.230","0.000","239.400","1.000","0.000","0.000",0,2007-02-01 13:17:00
"439","0.230","0.000","239.480","1.000","0.000","0.000",0,2007-02-01 13:18:00
"440","0.230","0.000","239.560","1.000","0.000","0.000",0,2007-02-01 13:19:00
"441","0.230","0.000","239.850","1.000","0.000","0.000",0,2007-02-01 13:20:00
"442","0.232","0.000","240.430","1.000","0.000","0.000",0,2007-02-01 13:21:00
"443","0.240","0.000","240.470","1.000","0.000","0.000",0,2007-02-01 13:22:00
"444","0.238","0.000","240.470","1.000","0.000","0.000",0,2007-02-01 13:23:00
"445","0.238","0.000","240.500","1.000","0.000","0.000",0,2007-02-01 13:24:00
"446","0.238","0.000","240.690","1.000","0.000","0.000",0,2007-02-01 13:25:00
"447","0.238","0.000","240.740","1.000","0.000","0.000",0,2007-02-01 13:26:00
"448","0.312","0.068","241.950","1.600","0.000","0.000",0,2007-02-01 13:27:00
"449","0.422","0.248","242.060","2.000","0.000","0.000",0,2007-02-01 13:28:00
"450","0.418","0.246","241.720","2.000","0.000","0.000",0,2007-02-01 13:29:00
"451","0.416","0.248","241.880","2.000","0.000","0.000",0,2007-02-01 13:30:00
"452","0.416","0.250","242.270","2.000","0.000","0.000",0,2007-02-01 13:31:00
"453","0.412","0.248","241.790","2.000","0.000","0.000",0,2007-02-01 13:32:00
"454","0.408","0.246","241.450","2.000","0.000","0.000",0,2007-02-01 13:33:00
"455","0.404","0.242","240.960","2.000","0.000","0.000",0,2007-02-01 13:34:00
"456","0.402","0.242","240.980","2.000","0.000","0.000",0,2007-02-01 13:35:00
"457","0.400","0.240","240.730","1.800","0.000","0.000",0,2007-02-01 13:36:00
"458","0.406","0.238","240.400","2.000","0.000","0.000",0,2007-02-01 13:37:00
"459","0.396","0.228","240.130","1.800","0.000","0.000",0,2007-02-01 13:38:00
"460","0.332","0.136","240.300","1.400","0.000","0.000",0,2007-02-01 13:39:00
"461","0.330","0.132","239.620","1.400","0.000","0.000",0,2007-02-01 13:40:00
"462","0.328","0.130","239.110","1.400","0.000","0.000",0,2007-02-01 13:41:00
"463","0.328","0.128","238.640","1.400","0.000","0.000",0,2007-02-01 13:42:00
"464","0.248","0.000","239.750","1.000","0.000","0.000",0,2007-02-01 13:43:00
"465","0.288","0.052","239.770","1.400","0.000","0.000",0,2007-02-01 13:44:00
"466","0.316","0.122","239.760","1.400","0.000","1.000",0,2007-02-01 13:45:00
"467","0.312","0.120","239.610","1.400","0.000","1.000",0,2007-02-01 13:46:00
"468","0.312","0.120","239.580","1.400","0.000","1.000",0,2007-02-01 13:47:00
"469","0.312","0.116","238.770","1.400","0.000","2.000",0,2007-02-01 13:48:00
"470","0.312","0.116","238.690","1.400","0.000","1.000",0,2007-02-01 13:49:00
"471","0.312","0.116","238.730","1.400","0.000","1.000",0,2007-02-01 13:50:00
"472","0.314","0.118","239.090","1.400","0.000","2.000",0,2007-02-01 13:51:00
"473","0.320","0.120","239.440","1.400","0.000","1.000",0,2007-02-01 13:52:00
"474","0.320","0.120","239.720","1.400","0.000","2.000",0,2007-02-01 13:53:00
"475","0.320","0.120","239.770","1.400","0.000","1.000",0,2007-02-01 13:54:00
"476","0.318","0.120","239.650","1.400","0.000","1.000",0,2007-02-01 13:55:00
"477","0.320","0.124","240.600","1.400","0.000","2.000",0,2007-02-01 13:56:00
"478","0.318","0.122","240.120","1.400","0.000","1.000",0,2007-02-01 13:57:00
"479","0.318","0.122","240.090","1.400","0.000","1.000",0,2007-02-01 13:58:00
"480","0.316","0.122","239.830","1.400","0.000","2.000",0,2007-02-01 13:59:00
"481","0.314","0.120","239.700","1.400","0.000","1.000",0,2007-02-01 14:00:00
"482","0.310","0.124","240.440","1.400","0.000","1.000",0,2007-02-01 14:01:00
"483","0.310","0.128","241.630","1.400","0.000","2.000",0,2007-02-01 14:02:00
"484","0.310","0.130","242.040","1.400","0.000","1.000",0,2007-02-01 14:03:00
"485","0.308","0.128","241.560","1.400","0.000","1.000",0,2007-02-01 14:04:00
"486","0.308","0.126","241.140","1.400","0.000","1.000",0,2007-02-01 14:05:00
"487","0.308","0.128","241.560","1.400","0.000","2.000",0,2007-02-01 14:06:00
"488","0.314","0.130","241.620","1.400","0.000","1.000",0,2007-02-01 14:07:00
"489","0.358","0.170","241.940","1.800","0.000","1.000",0,2007-02-01 14:08:00
"490","0.424","0.268","242.030","2.000","0.000","1.000",0,2007-02-01 14:09:00
"491","0.420","0.268","242.210","2.000","0.000","2.000",0,2007-02-01 14:10:00
"492","0.416","0.264","241.550","2.000","0.000","1.000",0,2007-02-01 14:11:00
"493","0.412","0.258","240.590","2.000","0.000","1.000",0,2007-02-01 14:12:00
"494","0.390","0.224","240.330","1.800","0.000","1.000",0,2007-02-01 14:13:00
"495","0.376","0.164","240.000","1.800","0.000","0.000",0,2007-02-01 14:14:00
"496","0.410","0.236","239.900","2.000","0.000","0.000",0,2007-02-01 14:15:00
"497","0.406","0.236","240.210","2.000","0.000","0.000",0,2007-02-01 14:16:00
"498","0.404","0.238","240.610","2.000","0.000","0.000",0,2007-02-01 14:17:00
"499","0.402","0.238","240.420","2.000","0.000","0.000",0,2007-02-01 14:18:00
"500","0.402","0.238","240.410","1.800","0.000","0.000",0,2007-02-01 14:19:00
"501","0.400","0.240","240.500","1.800","0.000","0.000",0,2007-02-01 14:20:00
"502","0.400","0.242","240.660","1.800","0.000","0.000",0,2007-02-01 14:21:00
"503","0.404","0.240","240.520","2.000","0.000","0.000",0,2007-02-01 14:22:00
"504","0.402","0.242","240.750","2.000","0.000","0.000",0,2007-02-01 14:23:00
"505","0.328","0.136","240.430","1.400","0.000","0.000",0,2007-02-01 14:24:00
"506","0.308","0.108","240.810","1.400","0.000","0.000",0,2007-02-01 14:25:00
"507","0.250","0.000","241.450","1.000","0.000","0.000",0,2007-02-01 14:26:00
"508","0.240","0.000","242.080","1.000","0.000","0.000",0,2007-02-01 14:27:00
"509","0.236","0.000","241.760","1.000","0.000","0.000",0,2007-02-01 14:28:00
"510","0.232","0.000","241.410","1.000","0.000","0.000",0,2007-02-01 14:29:00
"511","0.232","0.000","241.650","1.000","0.000","0.000",0,2007-02-01 14:30:00
"512","0.232","0.000","241.290","1.000","0.000","0.000",0,2007-02-01 14:31:00
"513","0.232","0.000","241.030","1.000","0.000","0.000",0,2007-02-01 14:32:00
"514","0.232","0.000","241.450","1.000","0.000","0.000",0,2007-02-01 14:33:00
"515","0.232","0.000","241.720","1.000","0.000","0.000",0,2007-02-01 14:34:00
"516","0.232","0.000","241.550","1.000","0.000","0.000",0,2007-02-01 14:35:00
"517","0.232","0.000","240.800","1.000","0.000","0.000",0,2007-02-01 14:36:00
"518","0.240","0.000","241.580","1.000","0.000","0.000",0,2007-02-01 14:37:00
"519","0.240","0.000","241.970","1.000","0.000","0.000",0,2007-02-01 14:38:00
"520","0.240","0.000","242.580","1.000","0.000","0.000",0,2007-02-01 14:39:00
"521","0.236","0.000","243.060","1.000","0.000","0.000",0,2007-02-01 14:40:00
"522","0.236","0.000","243.000","1.000","0.000","0.000",0,2007-02-01 14:41:00
"523","0.232","0.000","241.550","1.000","0.000","0.000",0,2007-02-01 14:42:00
"524","0.234","0.000","241.810","1.000","0.000","0.000",0,2007-02-01 14:43:00
"525","0.232","0.000","241.320","1.000","0.000","0.000",0,2007-02-01 14:44:00
"526","0.232","0.000","241.170","1.000","0.000","0.000",0,2007-02-01 14:45:00
"527","0.232","0.000","240.750","1.000","0.000","0.000",0,2007-02-01 14:46:00
"528","0.232","0.000","240.670","1.000","0.000","0.000",0,2007-02-01 14:47:00
"529","0.230","0.000","240.650","1.000","0.000","0.000",0,2007-02-01 14:48:00
"530","0.276","0.000","240.590","1.200","0.000","0.000",0,2007-02-01 14:49:00
"531","0.344","0.138","241.100","1.600","0.000","0.000",0,2007-02-01 14:50:00
"532","0.342","0.140","241.750","1.600","0.000","0.000",0,2007-02-01 14:51:00
"533","0.342","0.148","242.980","1.600","0.000","0.000",0,2007-02-01 14:52:00
"534","0.340","0.146","242.850","1.600","0.000","0.000",0,2007-02-01 14:53:00
"535","0.340","0.148","243.240","1.600","0.000","0.000",0,2007-02-01 14:54:00
"536","0.336","0.146","242.640","1.400","0.000","0.000",0,2007-02-01 14:55:00
"537","0.336","0.146","242.560","1.400","0.000","0.000",0,2007-02-01 14:56:00
"538","0.334","0.144","242.320","1.400","0.000","0.000",0,2007-02-01 14:57:00
"539","0.332","0.144","242.270","1.400","0.000","0.000",0,2007-02-01 14:58:00
"540","0.330","0.140","241.430","1.400","0.000","0.000",0,2007-02-01 14:59:00
"541","0.328","0.140","241.240","1.400","0.000","0.000",0,2007-02-01 15:00:00
"542","0.330","0.144","241.910","1.400","0.000","0.000",0,2007-02-01 15:01:00
"543","0.374","0.182","241.820","1.800","0.000","0.000",0,2007-02-01 15:02:00
"544","0.406","0.248","241.680","2.000","0.000","0.000",0,2007-02-01 15:03:00
"545","0.406","0.248","241.830","2.000","0.000","0.000",0,2007-02-01 15:04:00
"546","0.352","0.172","242.020","1.600","0.000","0.000",0,2007-02-01 15:05:00
"547","0.310","0.112","241.640","1.400","0.000","0.000",0,2007-02-01 15:06:00
"548","0.308","0.106","240.530","1.400","0.000","0.000",0,2007-02-01 15:07:00
"549","0.308","0.110","241.430","1.400","0.000","0.000",0,2007-02-01 15:08:00
"550","0.306","0.110","241.670","1.400","0.000","0.000",0,2007-02-01 15:09:00
"551","0.304","0.110","241.460","1.400","0.000","0.000",0,2007-02-01 15:10:00
"552","0.304","0.110","241.270","1.400","0.000","0.000",0,2007-02-01 15:11:00
"553","0.300","0.104","240.050","1.400","0.000","0.000",0,2007-02-01 15:12:00
"554","0.302","0.106","240.670","1.400","0.000","0.000",0,2007-02-01 15:13:00
"555","0.234","0.000","241.060","1.000","0.000","0.000",0,2007-02-01 15:14:00
"556","0.234","0.000","241.620","1.000","0.000","0.000",0,2007-02-01 15:15:00
"557","0.232","0.000","241.040","1.000","0.000","0.000",0,2007-02-01 15:16:00
"558","0.232","0.000","241.140","1.000","0.000","0.000",0,2007-02-01 15:17:00
"559","0.234","0.000","241.810","1.000","0.000","0.000",0,2007-02-01 15:18:00
"560","0.238","0.000","243.340","1.000","0.000","0.000",0,2007-02-01 15:19:00
"561","0.236","0.000","242.950","1.000","0.000","0.000",0,2007-02-01 15:20:00
"562","0.234","0.000","241.700","1.000","0.000","0.000",0,2007-02-01 15:21:00
"563","0.236","0.000","242.810","1.000","0.000","0.000",0,2007-02-01 15:22:00
"564","0.236","0.000","243.160","1.000","0.000","0.000",0,2007-02-01 15:23:00
"565","0.236","0.000","242.720","1.000","0.000","0.000",0,2007-02-01 15:24:00
"566","0.236","0.000","242.860","1.000","0.000","0.000",0,2007-02-01 15:25:00
"567","0.236","0.000","242.460","1.000","0.000","0.000",0,2007-02-01 15:26:00
"568","0.238","0.000","243.240","1.000","0.000","0.000",0,2007-02-01 15:27:00
"569","0.234","0.000","242.180","1.000","0.000","0.000",0,2007-02-01 15:28:00
"570","0.238","0.000","243.810","1.000","0.000","0.000",0,2007-02-01 15:29:00
